   91      0.9545       10.87       9.704     0.513    56    4    0      0.6786    0     56      4     57      4     3tgi:I   5jb5:A
   92      0.9543          12       10.22     0.326    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2o:B
   93      0.9542          12       10.22     0.327    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t8m:B
   94      0.9542       11.89       10.17     0.327    56    4    0           1    0     56      4     58      4     3tgi:I   1mtn:H
   95      0.9539       10.78       9.662     0.519    56    4    0           1    0     56      4     57      4     3tgi:I   2hex:C
   96      0.9539          12       10.22     0.331    56    4    0           1    0     56      4     58      4     3tgi:I   1bpi:A
   97      0.9539          12       10.22     0.331    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t8m:D
   98      0.9538          12       10.22     0.332    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2m:D
   99      0.9538          12       10.22     0.333    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t7c:D
  100      0.9536       9.928       9.258     0.323    55    4    0           1    0     56      4     56      4     3tgi:I   2tpi:I
  101      0.9535          12       10.22     0.337    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t7c:B
  102      0.9535          12       10.22     0.337    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2m:B
  103      0.9532          12       10.22     0.341    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t8n:D
  104      0.9531       11.89       10.17     0.342    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2q:D
  105      0.9531       11.89       10.17     0.342    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t8o:D
  106      0.9531       11.89       10.17     0.343    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2n:D
  107      0.9529       9.088        8.84     0.345    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2q:B
  108      0.9529       11.55       10.02     0.345    56    4    0      0.9643    0     56      4     58      4     3tgi:I   7pti:A
  109      0.9528       9.113       8.853     0.347    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t8n:B
  110      0.9527       9.113       8.853     0.347    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1t8o:B
  111      0.9524       11.55       10.02     0.353    56    4    0      0.9821    0     56      4     58      4     3tgi:I   1fan:A
  112      0.9524       9.113       8.853     0.353    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1p2n:B
  113      0.9514       10.69       9.622     0.542    56    4    0      0.9821    0     56      4     57      4     3tgi:I   6f1f:A
  114      0.9506       10.69       9.622     0.549    56    4    0           1    0     56      4     57      4     3tgi:I   3ldi:E
  115      0.9499       10.69       9.622     0.555    56    4    0      0.7321    0     56      4     57      4     3tgi:I   3auh:G
  116      0.9491       11.63       10.05     0.395    56    4    0           1    0     56      4     58      4     3tgi:I   4bnr:I
  117       0.949       10.69       9.622     0.564    56    4    0        0.75    0     56      4     57      4     3tgi:I   3wny:G
  118      0.9488       11.48       9.984     0.398    56    4    0      0.9286    0     56      4     58      4     3tgi:I   1g6x:A
  119      0.9486       10.02       9.304     0.564    55    4    0      0.8364    0     56      4     55      4     3tgi:I   1fak:I
  120      0.9482        11.8       10.13     0.405    56    4    0           1    0     56      4     58      4     3tgi:I   1tpa:I
  121      0.9482        11.8       10.13     0.406    56    4    0      0.9821    0     56      4     58      4     3tgi:I   1bti:A
  122       0.948       11.41       9.953     0.408    56    4    0           1    0     56      4     58      4     3tgi:I   4wwy:I
  123      0.9479       11.34       9.924     0.408    56    4    0           1    0     56      4     58      4     3tgi:I   1bzx:I
  124      0.9477       11.55       10.02     0.411    56    4    0      0.9643    0     56      4     58      4     3tgi:I   3p92:E
  125      0.9476       11.48       9.984     0.413    56    4    0      0.9643    0     56      4     58      4     3tgi:I   1aal:A
  126      0.9476       8.445       8.507     0.413    56    3    0           1    0     56      4     58      3     3tgi:I   2r9p:G
  127      0.9475       9.714       9.153     0.706    56    4    0        0.75    0     56      4     56      4     3tgi:I   3auc:B
  128      0.9475       11.63       10.05     0.414    56    4    0      0.9286    0     56      4     58      4     3tgi:I   1qlq:A
  129      0.9469       9.896       9.242     0.421    56    4    0           1    0     56      4     58      4     3tgi:I   1bth:P
  130      0.9469       6.893       7.647     0.411    55    4    0           1    0     56      4     56      4     3tgi:I   2kai:I
  131      0.9468        11.8       10.13     0.421    56    4    0           1    0     56      4     58      4     3tgi:I   1bth:Q
  132      0.9462       9.896       9.242     0.429    56    4    0           1    0     56      4     58      4     3tgi:I   2ptc:I
  133      0.9461        11.8       10.13     0.430    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx2:A
  134       0.946       11.71       10.09     0.431    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx2:B
  135      0.9459       5.813       6.991     0.587    55    3    0           1    0     56      4     55      3     3tgi:I   5yvu:I
  136      0.9459       8.699        8.64     0.587    55    4    0      0.9455    0     56      4     55      4     3tgi:I   5yw1:I
  137      0.9455       9.896       9.242     0.437    56    4    0           1    0     56      4     58      4     3tgi:I   2tgp:I
  138      0.9452       11.28       9.896     0.439    56    4    0      0.6429    0     56      4     58      4     3tgi:I   5jb7:B
  139      0.9452       11.22       9.869     0.440    56    4    0           1    0     56      4     58      4     3tgi:I   4dg4:F
  140      0.9451       9.655       9.124     0.723    56    4    0      0.7321    0     56      4     56      4     3tgi:I   3aue:G
  141      0.9447       11.28       9.896     0.446    56    4    0      0.6786    0     56      4     58      4     3tgi:I   5jb5:B
  142      0.9446       10.65       9.602     0.600    56    4    0        0.75    0     56      4     57      4     3tgi:I   3wny:B
  143      0.9446       11.22       9.869     0.447    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx4:B
  144      0.9442       9.865       9.227     0.451    56    4    0           1    0     56      4     58      4     3tgi:I   3tpi:I
  145      0.9442       10.91       9.726     0.604    56    4    0      0.7321    0     56      4     57      4     3tgi:I   3aue:A
  146      0.9439       9.834       9.212     0.454    56    4    0      0.9821    0     56      4     58      4     3tgi:I   4tpi:I
  147      0.9437       10.41       9.489     0.456    56    4    0           1    0     56      4     58      4     3tgi:I   4wwy:C
  148      0.9437       11.55       10.02     0.456    56    4    0      0.9286    0     56      4     58      4     3tgi:I   1k6u:A
  149      0.9436       8.631       8.605     0.457    56    3    0      0.9107    0     56      4     58      3     3tgi:I   2zvx:A
  150      0.9435       11.41       9.953     0.458    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx7:D
  151      0.9435       11.41       9.953     0.459    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx5:B
  152      0.9433       11.41       9.953     0.460    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx8:B
  153      0.9432       9.569       9.081     0.736    56    4    0      0.7321    0     56      4     56      4     3tgi:I   3aug:C
  154      0.9431       8.631       8.605     0.462    56    3    0      0.9107    0     56      4     58      3     3tgi:I   2zjx:A
  155      0.9427       11.41       9.953     0.466    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx6:B
  156      0.9425       11.17       9.843     0.469    56    4    0      0.6964    0     56      4     58      4     3tgi:I   5jb4:B
  157      0.9423       11.17       9.843     0.471    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx3:B
  158      0.9418       9.684       9.138     0.746    56    4    0        0.75    0     56      4     56      4     3tgi:I   3wny:F
  159      0.9417       11.22       9.869     0.477    56    4    0           1    0     56      4     58      4     3tgi:I   4bnr:J
  160      0.9405       9.655       9.124     0.754    56    4    0      0.7321    0     56      4     56      4     3tgi:I   3auh:C
  161      0.9394       11.06       9.794     0.500    56    4    0      0.9643    0     56      4     58      4     3tgi:I   3p95:E
  162      0.9392       11.01       9.771     0.503    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx7:A
  163       0.939       8.533       8.553     0.504    56    3    0      0.9107    0     56      4     58      3     3tgi:I   5xx4:A
  164      0.9389       11.01       9.771     0.505    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx6:A
  165      0.9388       8.629       8.603     0.766    56    4    0           1    0     56      4     56      5     3tgi:I   2ra3:C
  166      0.9387       10.91       9.726     0.507    56    4    0      0.6964    0     56      4     58      4     3tgi:I   5jb4:A
  167      0.9385       11.01       9.771     0.509    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx8:A
  168      0.9384       8.533       8.553     0.510    56    3    0      0.9107    0     56      4     58      3     3tgi:I   5xx3:A
  169      0.9381       11.01       9.771     0.513    56    4    0      0.6607    0     56      4     58      4     3tgi:I   5jb6:C
  170      0.9379       11.01       9.771     0.515    56    4    0      0.6964    0     56      4     58      4     3tgi:I   5jb4:C
  171      0.9379       10.91       9.726     0.515    56    4    0      0.9107    0     56      4     58      4     3tgi:I   5xx5:A
  172      0.9379       11.01       9.771     0.515    56    4    0           1    0     56      4     58      4     3tgi:I   3ldi:D
  173      0.9378       10.87       9.704     0.515    56    4    0      0.6607    0     56      4     58      4     3tgi:I   5jb6:A
  174      0.9378       10.91       9.726     0.516    56    4    0      0.6786    0     56      4     58      4     3tgi:I   5jb5:C
  175      0.9376       11.89       10.17     0.333    56    4    0      0.9643    0     56      4     59      4     3tgi:I   1t8l:D
  176      0.9376       11.06       9.794     0.518    56    4    0           1    0     56      4     58      4     3tgi:I   4pti:A
  177      0.9371       9.113       8.853     0.340    56    4    0      0.9643    0     56      4     59      4     3tgi:I   1t8l:B
  178      0.9366       11.01       9.771     0.528    56    4    0      0.6429    0     56      4     58      4     3tgi:I   5jb7:C
  179      0.9362       10.78       9.662     0.667    56    4    0        0.75    0     56      4     57      4     3tgi:I   3aud:C
  180      0.9353       11.41       9.953     0.539    56    4    0           1    0     56      4     58      4     3tgi:I   2ra3:I
  181      0.9353       10.41       9.489     0.674    56    4    0      0.7321    0     56      4     57      4     3tgi:I   3aui:B
  182      0.9347       10.73       9.642     0.545    56    4    0           1    0     56      4     58      4     3tgi:I   3ldi:B
  183      0.9326       8.769       8.677     0.553    54    4    0           1    0     56      4     54      4     3tgi:I   3gym:J
  184      0.9325       8.746       8.664     0.554    54    4    0           1    0     56      4     54      4     3tgi:I   3gym:I
  185      0.9312       10.91       9.726     0.576    56    4    0      0.7321    0     56      4     58      4     3tgi:I   3aub:A
  186      0.9278       6.192       7.227     0.605    56    3    0      0.9821    0     56      4     58      3     3tgi:I   1jv9:A
  187      0.9266       10.78       9.662     0.615    56    4    0      0.7321    0     56      4     58      4     3tgi:I   3ci7:A
  188      0.9261       10.78       9.662     0.619    56    4    0        0.75    0     56      4     58      4     3tgi:I   3auc:A
  189      0.9255       9.684       9.138     0.745    56    4    0        0.75    0     56      4     57      4     3tgi:I   3wny:C
  190      0.9239       10.69       9.622     0.637    56    4    0      0.7321    0     56      4     58      4     3tgi:I   3aui:A
  191      0.9238       10.06        9.32     0.242    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btw:I
  192      0.9236       10.02       9.304     0.247    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btf:I
  193      0.9232       10.02       9.304     0.255    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btm:I
  194      0.9229       10.02       9.304     0.260    54    4    0       0.963    0     56      4     56      4     3tgi:I   3bth:I
  195      0.9229       10.02       9.304     0.261    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btt:I
  196      0.9223       10.02       9.304     0.271    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btq:I
  197      0.9223       10.02       9.304     0.272    54    4    0       0.963    0     56      4     56      4     3tgi:I   3bte:I
  198      0.9223       9.959       9.273     0.272    54    4    0       0.963    0     56      4     56      4     3tgi:I   1p2j:I
  199      0.9222       10.02       9.304     0.274    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btd:I
  200       0.922       9.991       9.289     0.276    54    4    0           1    0     56      4     56      4     3tgi:I   3btk:I
  201      0.9213       9.991       9.289     0.288    54    4    0       0.963    0     56      4     56      4     3tgi:I   3btg:I
  202      0.9205        10.3       9.436     0.882    56    4    0      0.3571    0     56      4     56      4     3tgi:I   1y62:E
  203      0.9197       10.26       9.419     0.886    56    4    0      0.4643    0     56      4     56      4     3tgi:I   5zj3:A
  204      0.9191       9.375       8.985     0.665    54    4    0       0.463    0     56      4     54      4     3tgi:I   5nx1:C
  205      0.9172       10.23       9.402     0.689    56    4    0      0.7321    0     56      4     58      4     3tgi:I   3aub:B
  206      0.9147       9.991       9.289     0.916    56    4    0      0.3571    0     56      4     56      4     3tgi:I   1y62:C
  207      0.9134       9.541       9.067     0.924    56    4    0      0.4643    0     56      4     56      4     3tgi:I   3d65:I
  208      0.9124       10.02       9.304     0.930    56    4    0      0.3571    0     56      4     56      4     3tgi:I   1y62:D
  209      0.9122       9.865       9.227     0.931    56    4    0      0.4643    0     56      4     56      4     3tgi:I   3uir:C
  210      0.9118       10.78       9.662     0.607    56    4    0      0.7321    0     56      4     59      4     3tgi:I   3aug:A
  211      0.9115       8.963       8.776     0.835    55    4    0      0.3818    0     56      4     55      4     3tgi:I   6bx8:B
  212      0.9106       10.23       9.402     0.940    56    4    0      0.3571    0     56      4     56      4     3tgi:I   1y62:F
  213      0.9081       9.063       8.827     0.746    54    4    0       0.463    0     56      4     54      4     3tgi:I   1taw:B
  214      0.9073       5.857       7.019     0.760    56    3    0      0.9821    0     56      4     58      3     3tgi:I   1jv8:A
  215      0.9066        7.53       8.011     0.629    53    3    0      0.4528    0     56      4     53      3     3tgi:I   5nx3:C
  216      0.9063       9.991       9.289     0.268    54    4    0      0.9815    0     56      4     57      4     3tgi:I   4y11:I
  217      0.9061       9.959       9.273     0.272    54    4    0           1    0     56      4     57      4     3tgi:I   2ftl:I
  218      0.9061       9.991       9.289     0.272    54    4    0      0.9815    0     56      4     57      4     3tgi:I   4y0z:I
  219      0.9057       9.959       9.273     0.280    54    4    0      0.9815    0     56      4     57      4     3tgi:I   4y10:I
  220      0.9055       8.334       8.448     0.767    55    4    0      0.4545    0     56      4     56      4     3tgi:I   1aap:A
  221      0.9051       7.237       7.845     0.775    56    4    0           1    0     56      4     58      4     3tgi:I   1pit:A
  222      0.9047       7.778       8.148     0.245    51    3    0      0.9412    0     56      4     51      3     3tgi:I   1brb:I
  223      0.9029       9.322       8.958     0.890    56    4    0      0.7321    0     56      4     57      4     3tgi:I   3ci7:D
  224      0.9023       9.959       9.273     0.987    56    4    0      0.3571    0     56      4     56      4     3tgi:I   1y62:B
  225      0.9021       9.013       8.802     0.787    54    4    0       0.463    0     56      4     54      4     3tgi:I   1ca0:D
  226      0.9018       9.959       9.273     0.990    56    4    0      0.3571    0     56      4     56      4     3tgi:I   1y62:A
  227      0.9014       10.34       9.454     0.800    56    4    0      0.7321    0     56      4     58      4     3tgi:I   3ci7:C
  228      0.8991       8.939       8.764     0.808    54    4    0       0.463    0     56      4     54      4     3tgi:I   5c67:E
  229      0.8961       10.16       9.369     0.835    56    4    0      0.3393    0     56      4     58      4     3tgi:I   6q6c:A
  230      0.8948       10.96       9.748     0.622    56    4    0      0.7321    0     56      4     60      4     3tgi:I   3aue:B
  231      0.8938       8.514       8.543     0.943    55    4    0      0.3818    0     56      4     55      4     3tgi:I   6bx8:H
  232      0.8927       10.02       9.304     0.225    54    4    0       0.963    0     56      4     58      4     3tgi:I   1p2k:I
  233      0.8909       7.534       8.013     0.863    55    4    0      0.4545    0     56      4     56      4     3tgi:I   1aap:B
  234      0.8905       9.991       9.289     0.271    54    4    0       0.963    0     56      4     58      4     3tgi:I   1p2i:I
  235      0.8899       9.959       9.273     0.283    54    4    0           1    0     56      4     58      4     3tgi:I   4y0y:I
  236      0.8896       9.928       9.258     0.287    54    4    0      0.9815    0     56      4     58      4     3tgi:I   2fi5:I
  237      0.8894       9.928       9.258     0.290    54    4    0       0.963    0     56      4     58      4     3tgi:I   2fi3:I
  238      0.8876       9.896       9.242     0.321    54    4    0      0.9815    0     56      4     58      4     3tgi:I   2fi4:I
  239      0.8876       8.089       8.317     0.884    55    3    0      0.4545    0     56      4     56      4     3tgi:I   1brc:I
  240      0.8872       7.006       7.713     0.885    54    4    0      0.4444    0     56      4     54      4     3tgi:I   6har:E
  241       0.887       9.269       8.931     0.984    56    4    0      0.4643    0     56      4     57      4     3tgi:I   3uir:D
  242      0.8866        9.43       9.012     0.895    56    4    0      0.4286    0     56      4     58      4     3tgi:I   1tfx:D
  243      0.8864       9.242       8.918     1.074    56    4    0      0.4643    0     56      4     56      4     3tgi:I   5zj3:C
  244      0.8859       6.879       7.639     0.892    54    3    0      0.3889    0     56      4     54      4     3tgi:I   6bx8:F
  245      0.8857       10.49       9.526     0.900    56    4    0      0.4643    0     56      4     58      4     3tgi:I   5zj3:B
  246      0.8849       9.804       9.197     0.362    54    4    0      0.9815    0     56      4     58      4     3tgi:I   2ftm:B
  247      0.8847       10.57       9.563     0.907    56    4    0      0.4643    0     56      4     58      4     3tgi:I   3byb:C
  248      0.8828       7.125       7.781     0.806    53    3    0      0.4528    0     56      4     53      3     3tgi:I   5c67:C
  249      0.8827       10.12       9.353     0.919    56    4    0      0.4643    0     56      4     58      4     3tgi:I   3byb:A
  250      0.8776       7.462       7.972     0.725    53    3    1      0.4151    0     56      4     54      3     3tgi:I   4u32:X
  251      0.8759       9.139       8.866     0.744    54    4    0       0.463    0     56      4     56      4     3tgi:I   6gfi:C
  252      0.8747       8.841       8.714     0.967    56    4    0      0.4286    0     56      4     58      4     3tgi:I   1tfx:C
  253      0.8717       7.373       7.923     0.766    52    3    0      0.4615    0     56      4     52      3     3tgi:I   3l33:F
  254      0.8706       6.542        7.44     0.984    54    4    0       0.463    0     56      4     54      4     3tgi:I   1ca0:I
  255      0.8705       8.404       8.485     0.783    54    3    0       0.463    0     56      4     56      3     3tgi:I   6gfi:E
  256      0.8697       7.351        7.91     0.781    52    3    0      0.4615    0     56      4     52      3     3tgi:I   3l33:E
  257       0.868       6.145       7.198     0.823    56    3    0      0.4286    0     56      4     60      3     3tgi:I   4dtg:K
  258      0.8667       9.991       9.289     0.925    56    4    0      0.3571    0     56      4     59      4     3tgi:I   6q61:A
  259      0.8649       7.737       8.125     0.921    53    4    0      0.3962    0     56      4     53      4     3tgi:I   6bx8:D
  260      0.8604       7.276       7.868     1.130    56    4    0      0.4464    0     56      4     57      4     3tgi:I   5m4v:A
